,Unnamed: 0,Type,Name,Age,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,PhotoAmt,AdoptionSpeed,BreedMixed,ColorMixed,Video
262,262,1,Girliee,3,2,1,2,2,1,1,2,1,0,41326,4,3,TRUE,FALSE,FALSE
263,263,1,Prince,48,1,7,1,1,1,1,2,1,0,41401,1,1,FALSE,TRUE,FALSE
264,264,1,No Name,2,2,1,2,1,1,1,1,1,0,41326,8,3,TRUE,FALSE,FALSE
265,265,1,No Name,36,1,2,1,2,3,3,2,1,0,41326,3,2,FALSE,TRUE,FALSE
266,266,2,No Name,3,1,1,2,3,2,1,2,1,0,41326,5,2,FALSE,FALSE,FALSE
267,267,2,No Name,4,2,1,1,1,2,2,2,1,0,41326,3,1,FALSE,FALSE,FALSE
268,268,1,Robocop,1,1,1,2,1,2,1,2,1,0,41327,5,3,FALSE,FALSE,FALSE
269,269,1,Giant,60,1,1,2,1,1,1,1,1,0,41325,1,2,FALSE,FALSE,FALSE
270,270,1,Sunshine,2,2,1,2,2,1,1,2,1,0,41326,1,2,TRUE,TRUE,FALSE
271,271,1,Choko,4,2,1,2,2,1,1,2,1,0,41326,4,4,TRUE,FALSE,FALSE
272,272,2,No Name,2,2,1,2,1,2,1,2,1,0,41401,1,1,FALSE,FALSE,FALSE
273,273,1,Kimberly,3,2,3,2,1,1,1,1,1,0,41327,7,4,TRUE,TRUE,FALSE
274,274,1,WANGKI,2,2,1,2,2,2,2,2,1,0,41330,1,2,TRUE,FALSE,FALSE
275,275,2,Jessy,1,2,7,1,2,2,1,2,1,0,41335,10,1,FALSE,TRUE,FALSE
276,276,1,DIANA,18,2,1,2,1,1,1,1,1,0,41326,3,4,TRUE,TRUE,FALSE
277,277,2,No Name,3,1,3,2,1,1,1,2,1,20,41326,0,2,FALSE,TRUE,FALSE
278,278,2,No Name,6,1,6,2,2,1,1,1,1,120,41326,5,2,FALSE,FALSE,TRUE
279,279,1,No Name,2,1,1,2,1,1,1,2,1,0,41326,14,2,TRUE,FALSE,TRUE
280,280,1,Lucky,24,2,2,2,1,3,3,3,1,0,41336,6,3,TRUE,TRUE,FALSE
281,281,2,No Name,6,1,1,2,1,3,3,3,1,0,41401,3,4,FALSE,FALSE,FALSE
282,282,1,D9,2,2,2,2,2,2,1,2,1,0,41326,4,2,TRUE,TRUE,FALSE
283,283,1,No Name,48,1,1,1,2,1,1,2,1,0,41401,0,1,FALSE,TRUE,FALSE
284,284,1,Kangga,2,1,2,2,1,2,2,2,1,1,41336,3,1,TRUE,TRUE,FALSE
285,285,2,Mung,3,2,6,2,1,2,1,2,1,0,41336,3,2,FALSE,FALSE,FALSE
286,286,1,Puppy,53,1,7,2,2,1,3,3,1,0,41326,1,4,TRUE,TRUE,FALSE
287,287,2,No Name,1,1,1,1,1,2,2,2,1,0,41345,1,4,FALSE,FALSE,FALSE
288,288,2,Mikii,7,1,1,2,2,1,1,1,1,0,41326,15,4,FALSE,FALSE,FALSE
289,289,2,Blackie,4,2,1,1,1,2,2,2,1,0,41401,3,2,FALSE,TRUE,FALSE
290,290,1,R11,1,1,2,2,2,2,1,2,1,0,41326,1,2,TRUE,TRUE,FALSE
291,291,2,Ponky,1,1,1,2,1,2,1,2,1,0,41401,4,2,FALSE,FALSE,FALSE
292,292,1,No Name,48,1,2,2,1,3,3,3,1,0,41326,1,4,FALSE,TRUE,FALSE
293,293,2,Tea,2,2,6,1,1,2,2,2,1,0,41401,5,1,FALSE,FALSE,FALSE
294,294,1,No Name,1,1,1,2,1,3,3,2,1,0,41326,7,2,FALSE,FALSE,FALSE
295,295,2,Isabella,3,2,5,2,1,1,1,1,1,100,41326,1,4,FALSE,FALSE,FALSE
296,296,1,No Name,7,2,2,3,2,1,1,2,1,0,41326,1,1,FALSE,TRUE,FALSE
297,297,1,No Name,3,1,1,2,1,1,1,2,1,0,41326,1,4,TRUE,FALSE,FALSE
298,298,1,Butter,1,2,1,2,1,1,1,2,1,0,41326,6,2,TRUE,FALSE,FALSE
299,299,2,Little,3,2,7,1,1,2,2,2,1,0,41327,3,3,FALSE,TRUE,FALSE
300,300,2,Chika,3,2,1,2,1,2,2,2,1,0,41326,3,2,FALSE,FALSE,FALSE
301,301,1,Sammy,12,1,1,2,2,3,3,1,1,150,41332,3,4,FALSE,TRUE,FALSE
302,302,1,No Name,2,2,2,2,1,1,1,2,1,0,41326,3,3,FALSE,TRUE,FALSE
303,303,1,Oreo,3,2,1,1,2,3,1,2,1,0,41326,1,4,FALSE,FALSE,FALSE
304,304,1,No Name,25,1,6,2,3,1,1,2,1,100,41326,2,1,FALSE,FALSE,FALSE
305,305,2,Oren,14,2,2,2,1,3,3,3,1,0,41326,2,1,FALSE,TRUE,FALSE
306,306,1,No Name,1,2,2,2,2,1,1,2,1,0,41326,1,3,TRUE,TRUE,FALSE
307,307,2,Kitten,1,2,2,1,1,3,3,2,1,30,41326,1,4,FALSE,FALSE,FALSE
308,308,1,MAYA,10,2,1,2,2,1,1,2,1,0,41326,2,1,FALSE,FALSE,FALSE
309,309,1,No Name,1,2,1,2,2,2,2,2,1,0,41401,5,1,TRUE,FALSE,FALSE
310,310,2,Gemuk,12,2,1,2,2,1,1,1,1,150,41326,1,1,FALSE,FALSE,FALSE
311,311,1,Coco,84,1,2,2,2,1,1,1,2,0,41326,1,4,FALSE,FALSE,FALSE
312,312,2,Junior,3,1,3,2,1,2,2,2,1,0,41401,1,1,FALSE,FALSE,FALSE
313,313,1,Reben,6,2,1,2,2,2,1,2,1,0,41326,4,4,TRUE,TRUE,TRUE
314,314,1,Scooby,8,1,2,2,1,1,1,2,1,0,41401,10,2,TRUE,TRUE,FALSE
315,315,2,Popette,1,2,1,2,1,2,1,2,1,0,41326,3,0,FALSE,FALSE,FALSE
316,316,2,Tompok,18,2,5,2,1,2,2,2,1,0,41401,3,0,FALSE,FALSE,FALSE
317,317,2,Mimi,2,2,1,1,1,2,2,2,1,0,41326,2,4,FALSE,FALSE,FALSE
318,318,2,Peppermint,36,2,1,2,2,2,2,1,1,0,41401,4,4,FALSE,FALSE,FALSE
319,319,1,Pepsi,2,2,2,2,2,3,3,2,1,0,41326,2,3,TRUE,FALSE,FALSE
320,320,2,Koko,2,1,2,1,1,2,2,2,1,0,41326,2,3,FALSE,TRUE,FALSE
321,321,1,Berry,1,2,1,3,1,2,2,2,1,50,41401,9,1,TRUE,FALSE,FALSE
322,322,2,No Name,18,1,4,2,1,1,1,1,1,0,41401,1,4,FALSE,TRUE,FALSE
323,323,1,No Name,4,1,1,3,2,2,1,2,1,0,41326,12,2,FALSE,FALSE,FALSE
324,324,1,Coffee,2,1,1,2,1,2,1,2,1,0,41330,1,2,TRUE,FALSE,FALSE
325,325,1,Y4,2,2,1,2,2,2,1,2,1,0,41326,4,3,TRUE,FALSE,FALSE
326,326,1,FY-M-B1,1,1,1,2,2,2,2,2,1,0,41327,1,3,TRUE,FALSE,FALSE
327,327,1,Hero,2,1,1,2,1,1,1,2,1,0,41326,4,3,TRUE,FALSE,TRUE
328,328,1,No Name,8,1,2,2,1,2,2,2,1,0,41330,1,2,TRUE,FALSE,FALSE
329,329,2,Baby,3,1,3,1,1,3,3,3,1,0,41326,1,4,FALSE,TRUE,FALSE
330,330,2,Timmy,3,1,5,2,1,1,1,2,1,0,41401,3,1,FALSE,TRUE,FALSE
331,331,2,LEO,3,1,1,2,3,1,1,2,1,100,41326,2,2,FALSE,TRUE,FALSE
332,332,2,No Name,12,2,2,1,1,2,2,2,1,0,41326,5,2,FALSE,TRUE,FALSE
333,333,1,Sonia,72,2,1,3,3,1,1,2,1,0,41330,4,1,FALSE,FALSE,FALSE
334,334,2,KaKa,3,2,1,1,1,1,1,2,1,0,41326,4,4,FALSE,FALSE,FALSE
335,335,1,Bridgette,2,2,2,2,2,1,1,2,1,0,41326,1,3,TRUE,TRUE,FALSE
336,336,1,No Name,2,1,1,2,1,3,3,2,1,0,41326,1,1,TRUE,FALSE,FALSE
337,337,1,Bambi,4,2,2,2,2,3,1,3,1,0,41326,3,4,TRUE,FALSE,FALSE
338,338,1,Anfield,3,1,2,2,1,1,1,1,1,0,41326,2,1,TRUE,TRUE,FALSE
339,339,1,Bright,4,1,1,2,1,2,2,2,1,0,41401,2,1,FALSE,FALSE,FALSE
340,340,2,No Name,3,2,1,1,1,3,3,3,1,0,41401,3,4,FALSE,TRUE,FALSE
341,341,2,Tom,4,1,1,2,1,1,1,1,2,0,41326,5,3,FALSE,TRUE,FALSE
342,342,2,Simba,12,1,3,2,1,2,1,1,1,100,41401,10,2,FALSE,FALSE,TRUE
343,343,1,Blackie,36,1,1,2,2,1,1,1,1,0,41326,2,1,FALSE,FALSE,FALSE
344,344,2,No Name,2,2,1,2,3,2,1,2,1,100,41326,5,1,FALSE,FALSE,FALSE
345,345,1,Lulu,4,2,7,2,1,1,1,2,1,0,41326,1,1,TRUE,TRUE,FALSE
346,346,1,Shorty,5,1,1,1,2,1,1,2,1,0,41326,10,1,FALSE,FALSE,FALSE
347,347,2,DIBA,12,2,1,2,2,2,1,2,1,0,41401,2,3,FALSE,TRUE,FALSE
348,348,2,Notty,5,1,1,2,1,3,3,3,1,0,41326,1,1,FALSE,FALSE,FALSE
349,349,1,No Name,2,2,1,2,1,2,2,2,1,0,41401,4,1,TRUE,FALSE,FALSE
350,350,1,Sassy,48,2,2,2,1,2,2,2,1,0,41326,4,4,FALSE,TRUE,FALSE
351,351,1,No Name,5,2,2,2,2,1,1,2,1,0,41326,3,4,TRUE,TRUE,FALSE
352,352,1,Puppy,5,2,2,1,1,3,3,3,1,0,41326,3,4,TRUE,TRUE,FALSE
353,353,2,Duchess,4,2,2,1,1,3,1,2,1,0,41401,7,2,FALSE,FALSE,FALSE
354,354,1,No Name,3,2,2,2,2,2,2,2,1,0,41326,5,4,TRUE,TRUE,FALSE
355,355,2,Smokey,4,1,1,1,1,2,2,2,1,0,41326,5,2,FALSE,FALSE,FALSE
356,356,2,Blackie,5,1,1,2,2,3,3,3,1,0,41326,1,1,FALSE,TRUE,FALSE
357,357,2,KFC,3,1,4,1,1,1,1,2,1,0,41401,6,2,FALSE,TRUE,FALSE
358,358,2,Batman,2,2,1,2,1,2,2,2,1,0,41401,4,2,FALSE,FALSE,FALSE
359,359,1,Lucky,4,2,2,2,1,1,1,2,1,0,41326,3,3,TRUE,TRUE,FALSE
360,360,1,Milky,12,2,2,2,1,1,1,1,1,0,41330,2,2,TRUE,FALSE,FALSE
361,361,2,Sweetie,4,2,2,1,1,2,1,2,2,0,41326,1,2,FALSE,FALSE,FALSE
362,362,1,Lassie,5,1,7,2,1,1,1,1,1,0,41336,0,4,TRUE,TRUE,FALSE
363,363,1,Socks,2,2,1,2,1,1,1,2,1,0,41336,1,4,TRUE,FALSE,FALSE
364,364,1,Bonnie,2,2,2,2,1,3,3,2,1,0,41326,4,3,FALSE,TRUE,FALSE
365,365,1,No Name,3,1,6,1,2,1,1,2,1,0,41336,5,1,FALSE,FALSE,FALSE
366,366,2,Pretty,17,2,1,2,1,1,1,2,1,0,41326,5,4,FALSE,FALSE,FALSE
367,367,1,Popo,8,2,2,1,1,1,1,3,1,0,41326,1,0,FALSE,TRUE,FALSE
368,368,2,Leo,5,1,1,2,2,2,1,2,1,0,41326,1,1,FALSE,FALSE,FALSE
369,369,1,No Name,12,1,1,2,2,1,1,1,1,150,41327,5,3,FALSE,FALSE,FALSE
370,370,1,Gabby,5,2,1,2,1,1,1,1,1,100,41336,5,4,TRUE,TRUE,FALSE
371,371,1,Gina,2,2,1,2,1,2,1,2,1,0,41401,3,3,TRUE,TRUE,FALSE
372,372,1,No Name,24,2,1,1,1,3,1,3,2,0,41336,1,2,FALSE,TRUE,FALSE
373,373,1,Bernie,5,1,1,2,1,1,1,2,1,0,41326,4,1,TRUE,FALSE,FALSE
374,374,1,No Name,2,1,1,2,2,3,3,3,1,0,41324,1,4,TRUE,TRUE,FALSE
375,375,1,Z4,2,2,2,2,2,1,1,2,1,0,41326,5,1,TRUE,FALSE,FALSE
376,376,1,*Cola*,36,2,6,2,2,1,1,2,1,0,41326,1,1,FALSE,FALSE,FALSE
377,377,1,No Name,24,2,4,3,3,2,2,2,1,0,41401,2,4,TRUE,TRUE,FALSE
378,378,2,Tommy,9,1,1,2,3,2,1,2,2,0,41401,2,4,FALSE,FALSE,FALSE
379,379,1,Lily,3,2,2,2,2,1,1,1,1,0,41401,12,4,TRUE,TRUE,FALSE
380,380,2,Lovely,10,2,1,1,1,1,1,1,1,0,41326,23,3,FALSE,FALSE,FALSE
381,381,1,Poodle,12,1,6,2,1,1,1,1,1,0,41326,7,2,FALSE,TRUE,FALSE
382,382,1,BERRY,48,2,5,1,1,1,1,1,1,0,41401,1,2,FALSE,TRUE,FALSE
383,383,2,No Name,24,1,1,2,3,1,1,2,1,0,41326,1,1,FALSE,FALSE,FALSE
384,384,1,Babie,76,2,1,2,2,1,1,2,1,0,41326,2,2,FALSE,FALSE,FALSE
385,385,2,Percuma,2,2,1,1,2,3,3,3,1,0,41326,1,3,FALSE,FALSE,FALSE
386,386,2,Catty,30,2,6,2,2,2,2,2,1,0,41401,1,1,FALSE,FALSE,FALSE
387,387,1,FY-F-B4,1,2,1,2,2,2,2,2,1,0,41327,1,3,TRUE,TRUE,FALSE
388,388,1,No Name,48,2,3,2,3,1,1,1,1,0,41326,1,2,TRUE,TRUE,FALSE
389,389,1,Koji,12,2,7,2,3,1,1,1,1,0,41401,2,4,TRUE,TRUE,FALSE
390,390,2,No Name,1,1,1,2,1,2,1,2,1,0,41401,2,1,FALSE,FALSE,FALSE
391,391,2,Bubble,18,1,3,1,1,1,1,3,1,0,41401,7,2,FALSE,FALSE,FALSE
392,392,1,No Name,1,1,1,2,1,2,2,2,1,0,41326,1,3,TRUE,FALSE,FALSE
393,393,1,No Name,2,2,1,2,1,2,1,2,1,0,41326,1,4,TRUE,FALSE,FALSE
394,394,2,No Name,132,2,1,2,1,1,1,1,1,0,41326,1,3,FALSE,FALSE,FALSE
395,395,2,Ming,16,1,7,3,2,1,1,1,1,0,41326,0,4,FALSE,TRUE,FALSE
396,396,1,Bonnie,84,1,2,1,1,3,3,3,1,0,41401,1,4,FALSE,FALSE,FALSE
397,397,1,No Name,48,2,2,2,2,3,3,3,1,0,41401,3,4,TRUE,TRUE,FALSE
398,398,2,Tuah,12,1,3,2,3,1,3,3,1,0,41326,5,1,FALSE,TRUE,FALSE
399,399,1,B33,2,1,1,2,2,1,1,2,1,0,41326,5,1,TRUE,FALSE,FALSE
400,400,1,Creamy,72,2,3,3,3,1,1,1,1,0,41326,0,4,FALSE,FALSE,FALSE
401,401,2,No Name,3,1,7,2,2,3,3,3,1,0,41326,1,1,FALSE,TRUE,FALSE
402,402,1,No Name,60,2,2,1,2,1,1,3,1,0,41326,4,2,FALSE,FALSE,FALSE
403,403,2,Misty,2,2,2,2,2,2,2,2,1,0,41401,5,2,FALSE,FALSE,FALSE
404,404,2,No Name,1,2,2,1,1,2,2,2,1,0,41326,4,4,FALSE,FALSE,FALSE
405,405,1,George,7,1,1,2,1,1,1,2,1,0,41326,1,4,TRUE,TRUE,FALSE
406,406,1,Rambo,3,1,2,2,1,2,2,2,1,0,41326,3,1,TRUE,TRUE,FALSE
407,407,2,Tiny,6,2,2,1,1,2,2,2,3,0,41401,4,4,FALSE,FALSE,FALSE
408,408,2,No Name,2,2,1,1,1,2,2,2,1,0,41401,3,1,FALSE,FALSE,FALSE
409,409,1,No Name,3,2,2,2,1,1,1,2,1,0,41326,3,2,TRUE,FALSE,FALSE
410,410,1,Pixie,2,2,3,2,1,3,1,2,1,0,41401,2,3,TRUE,TRUE,FALSE
411,411,1,Sheenie,4,2,1,2,2,1,1,2,1,0,41326,2,1,FALSE,FALSE,FALSE
412,412,1,Blessing,24,2,2,2,1,1,1,1,1,500,41326,6,3,TRUE,TRUE,FALSE
413,413,2,Tortie,2,2,1,2,2,2,1,2,2,0,41326,2,2,FALSE,FALSE,FALSE
414,414,1,No Name,24,2,2,3,2,3,3,3,1,0,41327,3,4,TRUE,TRUE,FALSE
415,415,1,Choco,12,2,1,1,2,3,3,2,1,0,41401,0,4,TRUE,TRUE,FALSE
416,416,2,No Name,3,1,2,1,2,2,2,2,1,200,41401,1,1,FALSE,FALSE,FALSE
417,417,1,No Name,1,2,1,2,1,2,2,2,1,0,41326,8,2,TRUE,FALSE,FALSE
418,418,2,Brave,2,1,3,2,1,2,2,2,1,200,41326,5,2,FALSE,FALSE,FALSE
419,419,1,No Name,12,1,3,1,1,1,1,1,1,0,41401,5,4,FALSE,TRUE,FALSE
420,420,2,No Name,3,1,1,2,1,2,1,2,1,0,41326,2,3,FALSE,FALSE,FALSE
421,421,1,Max,72,1,2,1,1,1,1,2,2,0,41326,4,4,FALSE,TRUE,FALSE
422,422,2,Willy,2,1,6,1,1,3,3,3,1,0,41326,3,1,FALSE,FALSE,FALSE
423,423,1,Mylo,1,1,1,2,1,1,1,2,1,100,41330,2,1,TRUE,FALSE,FALSE
424,424,1,BRUNO,36,1,1,3,1,1,1,1,1,0,41326,10,3,FALSE,FALSE,FALSE
425,425,1,Rusty,3,2,2,2,1,3,3,2,1,0,41326,2,3,TRUE,TRUE,FALSE
426,426,2,Whiskers,11,1,5,2,1,1,1,1,1,100,41326,6,4,FALSE,TRUE,FALSE
427,427,1,Raju,3,1,1,1,2,3,3,3,1,0,41401,2,4,TRUE,TRUE,FALSE
428,428,2,No Name,60,1,1,3,1,1,1,1,1,200,41326,2,1,FALSE,FALSE,FALSE
429,429,2,Chiko,1,2,1,1,2,2,1,2,1,0,41335,10,4,FALSE,FALSE,FALSE
430,430,2,No Name,6,2,3,3,1,1,1,2,1,0,41401,3,3,FALSE,FALSE,FALSE
431,431,2,Browny,3,1,2,2,1,3,3,3,1,0,41336,3,2,FALSE,TRUE,FALSE
432,432,1,Phoebe,2,1,2,2,2,2,1,3,1,0,41324,1,4,TRUE,FALSE,FALSE
433,433,2,Chocolate,2,1,3,1,1,2,2,2,1,0,41401,3,1,FALSE,FALSE,FALSE
434,434,2,No Name,5,2,1,2,1,2,2,2,1,0,41401,1,2,FALSE,FALSE,FALSE
435,435,1,Flea,24,1,1,2,2,1,1,1,1,200,41326,2,2,FALSE,FALSE,FALSE
436,436,2,Samson,3,1,1,2,1,2,2,2,1,0,41401,3,4,FALSE,TRUE,FALSE
437,437,2,Stripe,4,1,1,2,2,1,1,2,1,0,41327,3,3,FALSE,FALSE,FALSE
438,438,2,Cheese,2,2,3,2,2,2,1,2,1,50,41327,2,1,FALSE,FALSE,FALSE
439,439,1,Puppy!!,2,2,1,2,1,2,2,3,1,0,41326,3,1,TRUE,FALSE,FALSE
440,440,2,Grey,6,1,6,1,2,2,1,2,1,0,41326,4,3,FALSE,TRUE,FALSE
441,441,1,Rachel,2,2,2,2,2,1,1,2,1,0,41326,1,2,TRUE,TRUE,FALSE
442,442,2,Cobey,12,1,3,3,1,1,1,1,1,50,41401,4,4,FALSE,TRUE,FALSE
443,443,1,Johnny,11,1,5,2,1,1,1,1,1,0,41326,2,4,TRUE,TRUE,FALSE
444,444,1,No Name,36,2,2,2,2,2,1,1,1,0,41326,7,4,FALSE,FALSE,FALSE
445,445,2,Blancharte,12,2,6,2,1,3,3,1,1,0,41326,5,1,FALSE,FALSE,FALSE
446,446,2,Disney,8,2,2,1,1,3,3,3,1,0,41401,2,4,FALSE,FALSE,FALSE
447,447,2,Wanda,24,2,5,1,1,1,1,3,1,0,41326,2,2,FALSE,TRUE,FALSE
448,448,2,Ivan,1,1,2,2,1,2,2,2,1,100,41401,6,2,FALSE,TRUE,FALSE
449,449,1,No Name,3,1,2,2,1,2,2,2,1,1,41327,2,3,TRUE,FALSE,FALSE
450,450,1,Ice,3,2,1,2,2,1,1,2,1,0,41326,8,4,TRUE,FALSE,FALSE
451,451,1,Marry,12,1,1,1,1,3,1,3,1,0,41327,3,2,TRUE,FALSE,FALSE
452,452,1,Mint,8,1,2,2,1,1,1,1,1,0,41326,9,2,TRUE,TRUE,FALSE
453,453,1,Reena,1,2,2,2,2,2,1,2,1,0,41401,0,1,TRUE,TRUE,FALSE
454,454,2,No Name,2,2,1,2,2,2,1,2,1,50,41326,7,3,FALSE,FALSE,FALSE
455,455,2,Mouse,12,1,3,2,1,1,1,1,1,0,41326,3,4,FALSE,FALSE,FALSE
456,456,1,BB,6,2,1,2,2,1,3,3,1,0,41326,4,3,FALSE,TRUE,FALSE
457,457,2,No Name,0,1,1,2,1,2,2,2,1,0,41401,2,3,FALSE,FALSE,FALSE
458,458,1,Tango,60,1,3,2,2,1,1,1,1,0,41326,4,4,TRUE,TRUE,TRUE
459,459,1,Shepp,2,2,2,2,1,1,1,2,1,0,41401,7,2,TRUE,TRUE,FALSE
460,460,2,Samm,3,1,1,2,1,2,2,2,1,0,41401,1,4,FALSE,TRUE,FALSE
461,461,2,Mickey,2,1,1,2,2,2,2,2,1,0,41401,3,4,FALSE,FALSE,FALSE
462,462,1,Prince,24,1,2,3,1,1,1,1,1,200,41326,3,4,TRUE,TRUE,FALSE
463,463,2,No Name,10,2,1,2,2,2,2,2,1,0,41326,1,4,FALSE,FALSE,FALSE
464,464,1,Cotton,2,2,1,2,1,1,1,2,1,0,41330,2,3,TRUE,TRUE,FALSE
465,465,2,Tuxedo,1,1,1,3,3,2,2,2,1,50,41326,3,2,FALSE,FALSE,FALSE
466,466,1,Gizmo,60,1,2,1,3,1,1,1,1,150,41326,2,2,FALSE,TRUE,FALSE
467,467,2,No Name,1,1,2,2,1,2,2,2,1,15,41326,5,2,FALSE,FALSE,FALSE
468,468,2,Oliver,4,1,1,2,1,1,1,2,1,100,41326,5,3,FALSE,FALSE,FALSE
469,469,2,No Name,5,2,1,2,1,1,1,1,1,150,41326,13,4,FALSE,TRUE,TRUE
470,470,1,Kuning,7,2,4,2,1,1,1,1,1,100,41401,10,4,TRUE,FALSE,FALSE
471,471,1,Tofu,36,2,1,3,1,3,3,1,1,0,41401,0,4,TRUE,FALSE,FALSE
472,472,2,Singha,2,1,1,2,1,1,1,3,1,0,41401,1,3,FALSE,FALSE,FALSE
473,473,2,Opet,2,1,2,2,1,2,1,2,1,100,41326,5,2,FALSE,FALSE,FALSE
474,474,1,Roxie,2,2,1,2,1,3,3,2,1,0,41326,3,3,TRUE,FALSE,FALSE
475,475,2,No Name,1,2,7,1,2,2,2,2,1,0,41326,4,2,FALSE,TRUE,FALSE
476,476,1,Win-nie,2,2,1,2,1,2,2,2,1,0,41326,2,2,FALSE,FALSE,FALSE
477,477,1,Kimi,2,1,7,2,1,1,1,2,1,0,41326,1,1,TRUE,TRUE,FALSE
478,478,2,Champange,4,2,5,1,2,1,1,2,1,80,41326,13,3,FALSE,FALSE,FALSE
479,479,2,Teddy,3,1,6,1,1,2,1,2,1,0,41401,1,1,FALSE,FALSE,FALSE
480,480,1,Stitchy,3,1,1,2,1,1,1,2,1,0,41326,2,4,TRUE,FALSE,FALSE
481,481,1,Daisy,60,2,1,1,2,3,1,3,2,100,41332,3,4,FALSE,FALSE,FALSE
482,482,2,DD,5,2,5,3,1,1,1,2,1,0,41326,5,2,FALSE,TRUE,FALSE
483,483,2,Mimi,2,2,1,1,2,2,2,2,1,0,41401,1,1,FALSE,FALSE,FALSE
484,484,2,No Name,2,2,1,2,1,2,1,2,1,0,41327,7,3,FALSE,FALSE,FALSE
485,485,1,Cherry,2,2,2,2,1,2,1,2,1,0,41326,6,2,TRUE,TRUE,FALSE
486,486,2,Comat,14,1,3,3,1,2,1,1,1,0,41326,5,2,FALSE,TRUE,FALSE
487,487,2,Ginger,1,1,3,1,1,2,2,2,1,0,41326,3,1,FALSE,FALSE,FALSE
488,488,2,No Name,8,2,6,2,1,3,3,3,1,0,41401,5,2,FALSE,FALSE,FALSE
489,489,1,Kopi-O,3,2,1,1,1,1,1,2,1,100,41401,2,4,TRUE,TRUE,FALSE
490,490,1,Desa,8,1,1,2,2,1,1,1,1,0,41401,5,4,TRUE,FALSE,FALSE
491,491,2,No Name,6,2,1,1,2,1,1,1,1,30,41326,3,4,FALSE,FALSE,FALSE
492,492,2,Three-color,1,2,1,1,1,2,2,2,1,0,41401,1,1,FALSE,FALSE,FALSE
493,493,2,Digi,1,1,1,2,1,1,1,2,1,0,41401,2,1,FALSE,FALSE,FALSE
494,494,2,ABOTT,18,1,7,2,1,2,1,1,1,0,41401,1,4,FALSE,TRUE,FALSE
495,495,1,Max,60,1,1,2,2,2,1,2,2,0,41401,5,1,FALSE,FALSE,FALSE
496,496,1,Coconut,12,1,5,2,1,2,1,2,1,0,41326,3,4,TRUE,TRUE,FALSE
497,497,1,Puppy,6,2,1,2,1,1,1,3,1,100,41326,1,1,FALSE,TRUE,FALSE
498,498,2,Messy,2,2,1,1,2,2,3,2,1,0,41332,3,1,FALSE,FALSE,FALSE
499,499,1,Lucy,2,2,3,2,1,2,1,2,1,0,41401,1,2,TRUE,TRUE,FALSE
500,500,1,Cici,2,2,1,2,1,2,2,2,1,0,41401,1,2,FALSE,FALSE,FALSE
501,501,1,To-To,24,1,1,3,2,1,1,2,1,0,41326,2,1,FALSE,FALSE,FALSE
502,502,1,Lucky,2,1,7,2,2,2,2,2,1,0,41401,3,1,TRUE,TRUE,FALSE
503,503,2,Night,4,2,1,1,1,2,1,2,1,0,41401,6,2,FALSE,TRUE,FALSE
504,504,1,No Name,36,2,2,1,1,1,1,3,1,250,41326,6,3,FALSE,FALSE,FALSE
505,505,2,Peppa,12,2,1,1,1,1,1,1,1,0,41326,7,3,FALSE,FALSE,FALSE
506,506,1,Minnie,84,2,6,1,1,1,1,1,1,0,41326,1,1,FALSE,TRUE,FALSE
507,507,1,Stella,7,2,2,3,3,1,1,2,1,500,41326,1,1,FALSE,TRUE,FALSE
508,508,2,No Name,2,2,1,2,1,2,1,2,1,50,41326,5,2,FALSE,FALSE,TRUE
509,509,2,Scarlett,1,2,4,2,1,2,1,2,1,0,41326,3,2,FALSE,FALSE,FALSE
510,510,2,Deaf,3,2,1,1,2,2,1,2,1,0,41326,2,4,FALSE,FALSE,FALSE
511,511,1,Fluffy,1,2,1,2,3,1,1,2,1,0,41326,3,3,TRUE,TRUE,FALSE
512,512,2,Wall-E,5,1,2,2,1,2,2,2,1,0,41401,1,2,FALSE,FALSE,FALSE
513,513,1,Parker,3,1,5,2,2,2,1,2,1,0,41326,2,4,TRUE,TRUE,FALSE
514,514,1,Max,2,1,1,2,2,2,2,2,1,0,41326,4,2,FALSE,FALSE,FALSE
515,515,1,Runty,2,1,1,2,1,1,1,2,1,0,41326,6,4,TRUE,FALSE,FALSE
516,516,1,Cookie,9,2,1,2,1,1,1,1,1,0,41326,2,4,TRUE,FALSE,FALSE
517,517,1,Nero,4,1,2,3,2,1,1,2,1,0,41326,5,2,TRUE,TRUE,FALSE
518,518,1,No Name,96,2,1,2,2,1,1,1,1,0,41326,2,4,TRUE,FALSE,FALSE
519,519,2,No Name,72,1,2,2,2,3,3,3,1,0,41401,1,4,FALSE,FALSE,FALSE
520,520,2,Mia,46,2,2,3,1,2,2,2,1,0,41326,5,3,FALSE,FALSE,FALSE
521,521,1,Patches,2,2,5,2,1,2,1,2,1,0,41401,5,2,TRUE,FALSE,FALSE
522,522,1,Dolly,1,2,3,2,2,3,3,3,1,0,41324,1,4,TRUE,FALSE,FALSE
523,523,2,No Name,2,1,1,1,1,2,1,2,1,0,41401,5,3,FALSE,FALSE,FALSE
524,524,2,Piddi,2,2,6,2,2,1,1,2,1,100,41326,4,4,FALSE,TRUE,FALSE
525,525,2,No Name,2,1,7,2,1,2,2,2,1,0,41335,4,1,FALSE,TRUE,FALSE
